CASE_NO,IEOK_01,ACCD_TP,Year,x_coord,y_coord
CG139127,10204262220,2,102,310890.5559,2773871.398
C9121231,10210211150,3,102,301283.7596,2771212.079
CC136363,10202181745,2,102,301870.9554,2775789.378
CB130182,10212311540,2,102,306689.8864,2771612.669
CD121303,10204061000,2,102,299848.6857,2779228.664
CI131111,10210260621,2,102,306137.5309,2770647.295
CI900491,10204121602,2,102,308353.6322,2770427.09
CH114828,10212272030,2,102,311491.8642,2771104.288
CI105560,10201060755,3,102,305432.2288,2769419.343
CG136869,10201171310,2,102,309371.7569,2773650.015
C6122452,10204130303,2,102,299540.9822,2770342.383
CD127076,10209271820,2,102,298953.2831,2779517.44
C8140262,10205271745,2,102,303409.422,2768923.773
CD124296,10203061329,2,102,301163.9235,2777910.589
CB125790,10202211235,2,102,304548.9678,2772123.027
CG142511,10208250730,3,102,308836.4961,2772821.791
C9118986,10202171805,3,102,301131.6,2771268
CA110710,10204251620,3,102,301735.7,2769052
CC133084,10201191715,2,102,302746.7086,2778757.341
C9118670,10205241650,2,102,301386.1212,2770427.596
CC136306,10204141850,3,102,300793.3675,2775473.813
CH114664,10212212110,3,102,309328.1116,2772358.314
CB127060,10204051921,2,102,305330.6677,2772025.638
C9114831,10207191544,2,102,302265.4251,2770693.779
CG139540,10205271854,2,102,308902.7427,2772790.487
C7147018,10208010523,2,102,303749.0157,2773574.143
C6128335,10212240840,3,102,300791.9471,2768764.134
CE112653,10209082100,2,102,305725.7331,2764808.234
C8133812,10206080620,2,102,304070.0889,2771041.75
C7151508,10211201805,2,102,302421.3219,2771292.976
CC138122,10211101920,2,102,303266.5408,2777684.243
CE111067,10207051905,3,102,306778.6108,2764744.397
CG144680,10211201754,2,102,306946.1948,2774381.006
CD121547,10206270740,3,102,300835.4566,2778715.34
C6129550,10212040453,3,102,300335.4887,2768970.625
CE112907,10208091717,2,102,305280.907,2763927.799
CD124680,10201100640,2,102,302420.9401,2780543.384
CG143089,10209271735,3,102,310889.6061,2773621.751
C5127317,10207240912,3,102,300515.0859,2772385.486
CC137411,10204130910,2,102,302741.9852,2777768.336
C7150908,10211151243,3,102,305619.3731,2774949.475
C7140357,10205302042,3,102,304791.2085,2775207.77
CB132782,10210202230,3,102,305180.8213,2771788.453
CC138930,10209041530,3,102,300680.6984,2775854.361
C9118931,10201280630,3,102,302365.6,2770188
CE111367,10205211300,3,102,305221.1484,2764036.686
C7900091,10204260805,3,102,303644.902,2772760.082
C6124642,10204300025,2,102,298589.25,2770009.558
C8149609,10212260800,2,102,302777.6988,2769799.85
C5121994,10202080814,2,102,301456.7636,2773709.379
CD117346,10208040850,2,102,300826.0591,2778238.635
C7147939,10208022315,3,102,302160.0054,2771751.656
CI900369,10204151803,3,102,307618.2706,2770700.036
CG144163,10211290940,2,102,310344.4868,2774099.308
CE113046,10208030923,2,102,306270.4897,2764507.794
CB130399,10209140900,3,102,305475.0561,2772044.237
CG144689,10212032055,3,102,309730.2158,2775481.182
CI117707,10201291850,3,102,306031.5,2770080
CG138135,10203221410,2,102,311114.7126,2773745.763
CD124482,10201150955,2,102,300658.1,2778400
C7900514,10206262115,3,102,302141.9356,2771671.698
CB125555,10202071220,2,102,305001,2771433
C7147949,10207150816,2,102,302026.7534,2771627.887
CD129794,10209080930,3,102,300049.9043,2778988.871
CG137602,10201211850,3,102,308995.0145,2774872.417
CD128472,10211261520,2,102,299652.1596,2780054.78
C8137339,10201040755,3,102,303658.4447,2770693.485
C8134061,10206221615,2,102,304041.5596,2770118.01
C7151413,10212122042,3,102,302390.876,2773251.392
CG139287,10204160855,2,102,308242.3026,2772468.428
CC135565,10210290825,2,102,304661.7134,2779899.049
C6127354,10210090538,2,102,300213.8383,2771268.724
CB119915,10201251809,2,102,306959.4076,2773297.395
C7142182,10201021340,2,102,302694.1433,2772517.553
CC135755,10204211312,2,102,302429.9,2776467
CF108665,10202070950,2,102,305183.4865,2766185.74
C7147029,10208062137,3,102,302967.1699,2772258.567
CI129941,10207311740,2,102,307472.8327,2770622.572
CG142157,10208151515,2,102,310849.6139,2773925.638
C7147603,10208231510,2,102,305721.1709,2775251.467
CF110702,10205161800,3,102,303981.1035,2765228.477
C8148401,10209230845,2,102,304761.7641,2770302.079
C8147832,10207242220,2,102,304558.6343,2770192.18
CD117363,10209061855,3,102,299884.2888,2779280.535
C5131009,10210311155,2,102,300458.8767,2772377.548
CC139472,10206161500,3,102,301233.072,2775498.458
CG141194,10209021828,3,102,307146.489,2773791.364
C7151275,10211151620,2,102,303346.5,2771454
CH113254,10207101628,2,102,309418.4126,2772110.151
C7148480,10207311905,2,102,303997.6508,2771349.109
C5131320,10212041800,2,102,300347.8758,2771701.21
C5128249,10209241641,2,102,301444.5203,2772153.379
C7143314,10202221212,2,102,303389.7854,2772160.993
CE115970,10210131641,2,102,305809.2897,2764075.445
C9118418,10205100825,2,102,301941.4495,2770920.908
CG142925,10209152310,3,102,309232.1927,2775337.347
CC141050,10210142220,2,102,301599.9303,2776025.42
CF111496,10211231300,2,102,305691.0525,2765741.474
C7142780,10201161116,2,102,302953.8,2773579
CD117035,10208221945,2,102,296456.5875,2779757.532
CD129834,10211281850,2,102,300938.4978,2778304.239
C5131400,10212111940,3,102,300985.5601,2773777.836
C8137170,10201211540,2,102,304709.0553,2768812.624
CG141089,10206281849,3,102,309114.6333,2775100.724
C7144593,10202181810,3,102,304060.9155,2772719.483
C7142104,10201011900,3,102,302995.991,2771644.185
CC139855,10210131610,3,102,302252.3088,2776660.747
CC133132,10201201608,3,102,300181.9715,2775574.408
C7144474,10207081835,2,102,304053.3105,2772139.181
C6125241,10201212155,2,102,299854.2845,2769748.923
C6128933,10208292153,3,102,300195.1104,2770985.894
CG137810,10203050825,2,102,308123.74,2775512.776
CA110398,10201161410,2,102,301457.8376,2769730.391
C7144706,10203041550,2,102,304047.8932,2771847.268
CH114548,10212170910,3,102,309437.4805,2772544.109
CA111606,10207240908,2,102,303319.2388,2767434.83
C7144037,10202052220,2,102,301924.0292,2773671.029
CA111550,10206222252,2,102,301512.6556,2769621.538
CE112744,10209131242,3,102,306494.7271,2764640.59
CB125393,10204161739,2,102,305767.5042,2771473.659
CD121309,10205031630,2,102,299558.5033,2779458.687
C8145391,10210080745,3,102,303280.7208,2767547.313
C9115048,10210160855,2,102,301136.8,2771079
CC136289,10203301430,3,102,300902.9659,2775053.965
CE111076,10204111620,2,102,305882.3537,2764864.234
C9119663,10208121201,3,102,301312.5194,2769997.944
CG145245,10212301618,2,102,308159.9771,2773315.168
CI129279,10208122155,2,102,306235.0988,2770428.06
CG139094,10204051335,3,102,308803.6531,2775096.942
C9121657,10211231540,3,102,300954.6262,2771339.999
CG139241,10203230950,3,102,307762.1226,2772548.872
CC142733,10211301305,3,102,303065.9919,2779174.987
CE113620,10203021329,3,102,306005.8,2764896
C6123486,10202101530,2,102,300484.7806,2771422.484
CC138774,10206011507,3,102,300222.9899,2775494.684
C7144499,10202221915,3,102,302095.7,2771527
CE110818,10203120726,3,102,307258.6277,2764742.903
C7149377,10211061800,3,102,304159.1725,2774665.187
C7151840,10212271510,2,102,304067.8754,2773105.974
CI130123,10208171630,3,102,306246.2887,2770995.732
C8143776,10212241745,3,102,303148.5634,2770272.017
CD116871,10210111559,3,102,299581.5549,2781809.458
C8137833,10201191355,3,102,302354.6802,2769667.323
C8144136,10211170140,2,102,304847.5756,2770467.508
C7150257,10209211330,3,102,303341.114,2771060.338
CC136970,10205041204,3,102,300733.1327,2774842.242
CF110979,10211151906,3,102,305653.5409,2767209.504
C7145106,10203261215,2,102,303349.3,2771060
CA113831,10207172300,2,102,302730.675,2767880.311
C6121407,10205242020,2,102,300365.8952,2771385.619
CC137212,10204091745,3,102,301439.5539,2775930.048
CE115614,10209030911,3,102,307203.6002,2765209.719
C5130373,10207021445,3,102,301210.8842,2771869.714
CC135747,10204111205,2,102,302921.3815,2776829.366
CH112106,10203211615,2,102,308451.5399,2771518.831
CC138885,10207210219,2,102,301959.6777,2776028.994
CD114296,10207091920,3,102,298679.5278,2781453.317
CF115846,10209271832,2,102,304839.1689,2766196.304
CI103112,10201071250,2,102,306042.8,2770431
CG142743,10211170015,2,102,307542.8874,2773511.138
CB128131,10206070917,3,102,305906.0313,2772180.253
C5126849,10208042124,3,102,300992.6568,2772825.362
CD121256,10206171630,3,102,302629.219,2781538.646
CF110850,10211021020,2,102,304142.1289,2765552.443
CG141442,10207311940,3,102,306806.3311,2772294.459
CC139202,10207110910,3,102,302387.1007,2776078.31
C5127166,10205091235,3,102,301468.8659,2772880.81
C5126907,10206240730,2,102,301534.7996,2772568.441
CI131011,10211041637,2,102,306196.9372,2769155.486
C9121669,10211230920,2,102,301132.5052,2771228.003
CG144694,10212050900,2,102,307771.7899,2774100.426
C8148404,10209301406,3,102,304632.4636,2770703.579
CG137915,10202081100,2,102,306684.975,2775148.958
C6124542,10204221123,2,102,299953.5704,2770683.597
CH112286,10202071210,2,102,310834.2917,2769641.858
CD117228,10207261510,2,102,301177.7399,2779229.364
CD126954,10210191615,2,102,300660.4951,2781235.077
C8135860,10203241733,3,102,304180.8,2770558
CC141290,10210071025,3,102,301739.6982,2777621.627
C8140383,10205131927,2,102,305362.5656,2769264.237
CA114037,10208081816,3,102,302293.4475,2767729.005
CH112363,10202210750,2,102,307854.8428,2771376.06
CF115516,10207111750,2,102,303482.0718,2766022.029
C7148262,10209042040,3,102,302211.7607,2772763.424
CB131316,10211071900,3,102,305189.1107,2772550.669
CD121412,10206131855,2,102,299698.8335,2780541.338
CA111299,10206202057,2,102,301360.2245,2769891.721
CD126629,10212061806,2,102,301538.7138,2777594.402
C7149478,10209170850,3,102,302179.908,2772211.834
CB128887,10208150858,3,102,305529.5436,2771381.066
C7145828,10205232125,3,102,302779.2561,2773002.604
C5128241,10209210941,2,102,301464.19,2772570.743
CD128823,10210271530,2,102,304315.0244,2785714.518
CC121605,10203141730,3,102,302068.4828,2777639.934
C7148886,10209161020,3,102,303092.1085,2772107.622
CG140503,10206102130,3,102,307385.584,2772165.392
CF115455,10207082150,2,102,303808.272,2765066.92
CI900478,10205040258,2,102,307481,2770631
CG142983,10211061210,3,102,309677.2925,2775188.227
CA110215,10202231400,3,102,302212.2029,2768604.023
CF115868,10212011954,2,102,305559.1939,2766840.224
CC138313,10206101401,2,102,301387.2186,2776249.634
CI128823,10207181827,3,102,306895.2112,2771224.458
C7126188,10204191450,2,102,304405.7235,2774053.012
C7149971,10210201725,3,102,302382.3,2773658
C9121671,10212020855,3,102,300901.4222,2771312.963
C8139400,10205201842,2,102,305088.4851,2770669.635
C5131095,10211301705,3,102,300914.0084,2772246.895
C8146411,10210101309,3,102,303453.0074,2769802.848
CC136030,10203022118,3,102,301824.2583,2774979.076
CC121611,10203160915,3,102,302110.6968,2777620.684
CC133537,10201170840,3,102,302999.7501,2779956.053
CB132917,10209081616,2,102,305464.3306,2771796.532
CI130205,10210070910,2,102,306712.2,2771159
CH114402,10210210820,2,102,311948.4258,2770002.726
CI130854,10210101240,3,102,307479.3861,2769505.878
C7150403,10209201525,3,102,303601.3457,2775354.19
C5127729,10208170953,2,102,301209.8282,2774046.398
C5126903,10206210900,3,102,300706.794,2773684.639
C9121394,10211082115,2,102,300555.3,2771077
CG135696,10211271830,2,102,308040.5321,2774741.1
CI124636,10203041830,3,102,305831.0085,2770082.062
C6125311,10202010738,3,102,300382.856,2771445.33
C8143121,10212021930,3,102,302500.881,2769023.876
C9121409,10211200910,2,102,300535.7233,2770545.694
CI118469,10205251400,2,102,306447.6562,2770070.067
CG137227,10201311415,2,102,308505.9236,2774837.461
CG142123,10209131136,2,102,308669.3876,2774711.401
CF110667,10206281001,2,102,305393.9407,2766067.531
CD124645,10203140820,2,102,300814.0263,2777423.295
C7145639,10205160900,2,102,301975.5445,2773925.205
C5127126,10204090823,3,102,301057.325,2772079.983
CG140285,10206231840,2,102,307635.7198,2772585.915
CI130193,10209171440,2,102,306109.8,2770659
C5118979,10201211830,2,102,301449.9542,2773304.824
CI900442,10206061200,2,102,305497.9813,2769481.805
CI131807,10211252200,2,102,305807.2386,2769759.363
CI129320,10207111550,3,102,305450.6123,2770457.56
CC140188,10209022150,2,102,301564.4357,2776391.265
C8139570,10205060943,2,102,305256.2327,2769605.677
CB127443,10207080847,2,102,306373.8131,2771537.325
C7132112,10204190838,3,102,301598.8789,2773037.495
C5127697,10208242040,2,102,300378.2,2772023
CI130878,10210032215,2,102,307281.2766,2770133.635
CE113361,10201150715,3,102,306879.9569,2765543.426
CD117375,10207210635,2,102,296191.0241,2779703.572
C8148409,10210082030,2,102,302776.6295,2769018.198
C7143303,10202181126,3,102,303011.317,2772152.531
C6129683,10212071658,2,102,298892.5986,2769799.662
C7142943,10201121440,2,102,302939.432,2771737.119
C6115646,10208030101,2,102,298241.2782,2770029.124
C8146134,10211041110,2,102,305420.3318,2769782.946
C7148905,10207241540,2,102,301848.9118,2773256.506
C5119059,10201281500,2,102,301007.5,2772393
CF110166,10203281340,3,102,303797.0136,2765633.999
C7900451,10205030125,2,102,301795.1966,2771614.68
CB126107,10201211330,2,102,305898.077,2773916.986
CE111707,10206101815,3,102,305701.0372,2764851.192
C8143122,10212022120,2,102,305269.0166,2769139.106
C7145338,10204131246,3,102,303321.2912,2773118.024
CG140449,10207190849,2,102,308735.2727,2773402.536
CC132396,10201280810,3,102,301743.6112,2775468.847
CI130975,10210171329,3,102,306304.9717,2771016.758
CI131577,10212312200,3,102,305449.8412,2769392.634
CC135254,10201051215,3,102,300175.8604,2775583.972
C5130525,10209022150,2,102,300997.0043,2773063.147
C7151473,10211191230,2,102,302960.4,2771115
CA111395,10208192240,2,102,302386.7213,2768399.727
C7150071,10209222315,3,102,303349.3779,2772396.513
CC142897,10212221900,3,102,300667.747,2774815.746
CF115306,10205300823,3,102,305147.8,2766192
C7146603,10206191400,3,102,304061.048,2772084.981
CG141795,10207181858,2,102,310823.1091,2773169.547
CG144354,10212201450,3,102,308951.5733,2773465.859
CC138396,10210080840,3,102,303690.0864,2776864.825
CB126539,10207041515,2,102,306899.943,2771552.86
CI129434,10208150935,2,102,306272.3304,2770079.284
C5132257,10212250300,3,102,300559.0961,2773122.621
CE113314,10201311921,2,102,304443.725,2764608.575
C5121873,10202131715,3,102,300529.8,2774443
CC141658,10211132215,3,102,302101.4358,2775416.124
CF109957,10204131255,2,102,303668.9389,2766054.084
C9121244,10210141340,3,102,301769.4,2770964
CD127691,10209161745,2,102,300380.6351,2776993.304
C7147000,10209260922,2,102,304040.5331,2771363.286
CD128816,10210211042,2,102,299867.2805,2780567.394
CD127646,10211031615,2,102,300857.2719,2778660.937
CE112981,10212161616,2,102,309363.271,2766222.736
CE113217,10201301038,2,102,307061.3365,2765789.566
CC135192,10202271816,2,102,301915.3,2777760
CF109692,10202032300,3,102,304015.2658,2765292.07
C8137551,10202241049,2,102,305029.2,2768284
CB126938,10206281925,3,102,305581.0116,2771442.004
CG145134,10212301931,3,102,306916.6581,2773285.95
C9121820,10212011815,3,102,301968.5259,2771032.136
C6116001,10207311844,2,102,300225.7276,2771473.874
CC141199,10209181850,3,102,299391.4541,2776459.503
C8138705,10202071618,3,102,302988.0368,2771022.431
CE112718,10209061820,2,102,306866.9856,2765470.794
CI131532,10211100121,3,102,306510.9445,2770074.023
C9115084,10206292335,3,102,302649.999,2769973.85
CA112177,10203070800,2,102,301128.9739,2769875.214
CD129914,10209031420,2,102,299941.8999,2777202.031
CI131074,10211201100,2,102,307754.5611,2770178.961
C9119532,10208031555,3,102,301905.5947,2770792.946
CH112114,10204100725,2,102,311802.19,2772203.595
CE114440,10211231600,2,102,307207.5285,2764981.971
C9117942,10201011247,3,102,302084.2,2770010
CC138244,10212060755,3,102,302822.544,2778162.505
C8145944,10210011910,3,102,304746.8493,2770913.37
C8141951,10205232140,3,102,305348.4897,2769492.282
CG142460,10209302025,3,102,306762.0532,2775206.136
CC132167,10202010850,2,102,301776.8,2775929
CE110978,10205292054,2,102,305187.9,2763904
CA110492,10204040300,2,102,301277.1,2769675
CF110630,10204301313,2,102,303670.2117,2765244.639
CH114572,10212030640,3,102,309343.415,2772298.894
C6125272,10202201915,2,102,300360.8949,2771119.628
CB126719,10205272135,2,102,306603.0144,2772451.244
C9114946,10208241620,2,102,303001.9128,2771091.199
CF110295,10203201205,3,102,303806.0873,2765412.38
CB125222,10201101407,2,102,305457.4,2771432
C8147779,10210271025,3,102,303724.1736,2769479.517
C8134198,10207161550,2,102,304949.3868,2769140.702
C8147876,10209061250,3,102,304950.6746,2768201.424
C7900059,10205230830,2,102,301913.6824,2772166.565
CG138651,10207152215,2,102,306962.3305,2774276.826
CB126582,10202271440,2,102,305727.7,2772519
CG138720,10203191110,3,102,308474.6708,2773774.497
C7900584,10205011750,2,102,302537.2,2773127
CI900422,10205091221,2,102,306043.1821,2767452.384
CC136955,10205131015,2,102,302386.2412,2776078.278
C7142682,10201082130,3,102,303010.1603,2773875.41
CG142986,10211071300,3,102,307196.3115,2772931.686
CC138679,10208030755,3,102,302901.5006,2779984.158
CD123481,10205021405,2,102,301282.5042,2778623.59
C5119175,10201221440,3,102,300524.8,2772385
C9115160,10205241240,3,102,301412.3681,2770360.888
C7146363,10205291930,2,102,303693.2439,2771538.298
C7143698,10201251909,2,102,301903.706,2772362.358
C9121649,10211180220,2,102,302059.3,2771365
C7152713,10212181448,2,102,303021.1941,2772851.213
C7146261,10205170824,2,102,303335.4298,2771451.039
CE111012,10203091220,3,102,306392.7147,2764218.675
C5126369,10201081031,2,102,300780.3,2772535
CF110645,10205261230,3,102,304686.4478,2766156.338
C7144199,10202090352,3,102,302254.852,2771390.001
CD121505,10206111700,2,102,300803.562,2777837.539
CC141517,10212142131,2,102,302910.0563,2778827.127
CG137258,10203081710,2,102,307499.7863,2774833.787
C5130543,10209291735,2,102,300814.1577,2771605.285
CB126158,10203112124,2,102,304363.4503,2771106.902
C5128040,10210081855,2,102,300532.9896,2771642.662
C8135930,10204191145,3,102,303331.9483,2771314.866
C7143127,10205080834,3,102,303069,2772851
C9118831,10204031710,2,102,300521.385,2770933.731
CC137642,10205132308,2,102,301186.4742,2775830.712
CH112335,10203191312,2,102,311520.6787,2772204.14
C9121410,10211221830,3,102,300837.4205,2771593.239
CA115179,10211201130,2,102,300670.3077,2769103.689
CB124844,10201041245,3,102,304077.4675,2772026.794
CF110504,10204021744,2,102,303319.8749,2766829.123
CB132825,10208151750,2,102,304258.0172,2771231.455
C8133628,10207121005,2,102,305063.5343,2770937.035
CG140359,10206291745,3,102,310338.0044,2774102.747
CE115632,10209182057,2,102,304218.9875,2764631.508
C5118733,10201081914,3,102,301551.0114,2772449.665
CD126956,10210262252,2,102,301216.9634,2778991.794
CB126206,10204172121,2,102,304587.1567,2771076.688
C8148055,10208191110,3,102,305189.863,2770409.681
C7147593,10208162017,2,102,301912.4301,2772513.413
C8138052,10202211425,2,102,305049.3,2771000
CE112798,10207100930,3,102,306371.2523,2764543.654
CF109775,10202271600,2,102,303773.9204,2764803.565
C8136708,10201111215,3,102,302362.3303,2769724.37
CA110250,10201120935,2,102,301552.0333,2769832.043
C7148270,10209100935,2,102,303270.6372,2773010.641
CI128830,10207311137,3,102,305410.1971,2768963.293
C5127750,10208280700,2,102,301324.5019,2772357.469
CI131123,10211162156,3,102,306184.5039,2769798.338
C8146024,10209201232,2,102,305118.0451,2769882.858
CI129890,10209032231,2,102,307480.8,2770627
CC138546,10209122100,2,102,300627.4724,2775324.92
CG143785,10210191848,3,102,307310.743,2774932.616
CC139559,10207091045,3,102,301617.2355,2776414.359
C5131215,10211280700,2,102,300787.5,2772387
CD127230,10212242050,2,102,299347.9833,2780318.934
CC142567,10212271408,3,102,302116.541,2777584.552
CG140524,10206281228,2,102,306986.1284,2775311.336
CD113885,10207050840,2,102,296519.3916,2779675.338
CC138084,10209120746,2,102,302172.7531,2775962.838
C8144209,10212032134,2,102,303747.2696,2768898.495
C9118723,10205101525,3,102,300950.8,2770763
CG141866,10209140643,2,102,311672.6273,2774269.153
CC138936,10209110940,3,102,301945.3565,2778096.586
CC137381,10204222200,2,102,302039.0484,2775152.454
CH115585,10211131730,3,102,311338.1996,2771877.671
CA113121,10201221150,2,102,303294.1,2767316
C6121557,10206212210,3,102,299251.0173,2770392.417
CI900350,10204120610,3,102,307280.6864,2769753.813
CD124625,10202141930,3,102,301292,2778488
CG136257,10201081541,2,102,306272.6901,2774996.368
C7142773,10201121312,3,102,302336.7317,2772498.096
CG145756,10212201845,3,102,307143.5995,2773396.078
CG144500,10211152110,3,102,310850.1244,2773549.905
CC141023,10210092130,3,102,302273.7516,2778581.316
CB127675,10207171834,3,102,305418.2948,2772341.319
CD123039,10202281530,2,102,298897.5879,2779539.873
CD113933,10207231830,3,102,298771.6173,2781393.269
CC132475,10201140740,3,102,300204.2573,2776392.202
CB126173,10203281628,3,102,304956.0752,2772519.757
C8144705,10207121553,2,102,304056.6162,2770713.065
CD114136,10207251643,2,102,302457.8548,2780106.612
CD124576,10201111530,2,102,299500.7568,2781365.473
C7146175,10207062150,3,102,303334.7187,2771668.568
C7151092,10212150721,2,102,302196.7406,2773186.585
C6129765,10211051250,2,102,300167.2686,2769789.909
C9119025,10201192225,3,102,300960.9682,2771044.58
C7144722,10203141540,2,102,302808.8754,2773076.613
CG139677,10205091040,2,102,306255.0932,2775095.414
CI105959,10203031646,3,102,308333.929,2770679.38
CI900419,10204190845,2,102,306404.8,2771167
C8138994,10203192136,2,102,304373.3,2768227
C5132129,10212301605,2,102,300773.2921,2773061.901
C9121401,10211140740,3,102,301144.949,2770893.953
CD124546,10201070735,2,102,301807.3024,2779293.004
C9118654,10206050910,2,102,301230.4416,2770884.814
CE115739,10210081024,3,102,307801.9728,2765996.49
C9118754,10203250830,3,102,300958.3,2770764
CG137869,10204192040,2,102,307612.4148,2774253.818
CD128730,10211091140,3,102,299219.8908,2781001.054
CD123672,10203280830,2,102,299626.3656,2779980.594
CC137638,10205081750,3,102,304277.0934,2781411.273
C9119234,10201281630,2,102,302856.6867,2770778.909
CD123014,10201081210,2,102,300326.0929,2778757.217
CH115217,10209141430,3,102,311479.3535,2770535.13
C7149704,10209271155,2,102,305248.0872,2775499.606
C7145657,10205291940,3,102,303711.8965,2772000.732
C5118947,10201191850,3,102,301144.9551,2772027.358
CE111271,10210291155,2,102,305332.459,2763947.46
CG139715,10205230920,2,102,307240.7889,2772378.208
C7146671,10206191920,3,102,303369.4837,2772422.877
CB128759,10207101316,2,102,306093.2113,2771503.17
CG139574,10205141442,2,102,308296.001,2773678.991
C9117910,10202081720,2,102,301968.8839,2770592.358
C9117907,10201300725,3,102,302331.6691,2770964.439
CD127231,10212301120,3,102,299568.6845,2779498.633
CG137437,10206132350,2,102,305529.9455,2775523.726
CE111361,10205190630,3,102,306135.19,2764430.183
C5131208,10211231530,2,102,301566.3328,2774211.443
CD128992,10210311212,2,102,299937.34,2781292.788
C7148471,10207291900,3,102,302625.5311,2774777.093
CC138176,10207141900,3,102,302653.4907,2776744.619
CC138256,10208080630,2,102,304057.6771,2781176.168
CB125574,10203150651,2,102,305466.8012,2771694.274
CI128417,10208300920,3,102,306026.0829,2769362.702
C6124821,10205020755,2,102,299769.2033,2770085.588
CH113263,10206050217,2,102,311420.7625,2771864.482
CC141758,10212152250,2,102,302991.8841,2778001.124
C8133949,10207182130,2,102,303457.9209,2768935.918
CB132870,10210301214,3,102,305962.3004,2772390.479
C9115149,10207010900,2,102,301974.3814,2771056.094
C8148559,10211200000,3,102,303936.1147,2769538.927
C8136614,10201162130,2,102,305238.9261,2769102.945
C8138816,10203221752,2,102,304695.028,2769239.243
C7147897,10209090955,3,102,302004.4953,2771852.683
C7149880,10209101730,2,102,301867.2435,2773305.249
CB129033,10208282120,2,102,305456.95,2771432.468
C6129675,10211220420,3,102,299596.3,2768102
CH114472,10211241050,2,102,310352.3238,2772020.212
C6125238,10201161855,2,102,300056.5843,2768290.292
CC137213,10204092246,2,102,304520.8945,2778350.549
CF110413,10203101750,3,102,303401.7299,2765523.801
C7145665,10205220745,2,102,301759.4344,2771890.717
CC139374,10206181240,2,102,302094.0595,2777665.208
C8139261,10203291811,3,102,304533.4219,2771048.162
CI129099,10208101630,2,102,307546.0483,2770102.224
C6125468,10204201346,2,102,306643.6767,2773066.833
CC140103,10208181045,3,102,301138.6733,2776232.604
C8148669,10209131235,2,102,302943.5039,2769817.976
CB131995,10212291115,2,102,304751.2127,2772909.356
CG141690,10209111616,3,102,308736.997,2773415.782
C8143279,10212010240,2,102,305524.6569,2768154.635
CB129002,10210210809,2,102,305317.1321,2771248.495
C7150565,10210210730,2,102,301840.5144,2771667.33
CC138488,10210281020,2,102,301112.4814,2776032.719
C9119657,10208061915,2,102,300791.0898,2771410.656
C8144193,10211120725,2,102,303958.6678,2769778.589
CE113699,10204100515,2,102,307363.3885,2766746.338
CG139523,10205101013,3,102,307475.5257,2774027.93
C9119605,10208262150,2,102,301728.9749,2771399.661
CC137491,10207141200,3,102,302817.0832,2778796.585
CG136612,10201291143,2,102,309878.4772,2775927.527
CB130595,10210010925,3,102,304090.1085,2772854.105
CG140073,10206041358,3,102,310908.3467,2773104.886
CF110978,10211111030,2,102,304577.0161,2766159.797
CG137994,10202071632,2,102,308683.8378,2774969.919
CD128892,10210240800,3,102,296385.6824,2779679.959
C9114519,10205301610,2,102,301912.7,2770784
C9118758,10203292120,3,102,300961.6455,2771326.771
C8136322,10201131910,3,102,304966.5317,2770912.344
CI105510,10201092030,3,102,306282.1705,2769182.194
CF110319,10205111411,3,102,303132.5955,2767209.262
CF115647,10210172050,3,102,305414.8,2766034
CG143877,10211060317,1,102,307760.5885,2772078.575
CI129544,10209261051,2,102,306256.9,2770906
CC141885,10212261145,2,102,302221.1738,2778468.782
CG137567,10202211207,2,102,307757.1437,2774098.319
CI130562,10210232100,3,102,306290.6088,2770911.488
C8149565,10212121750,3,102,303090.9587,2768550.583
C6127280,10210251740,2,102,299870.9565,2770129.332
CC135937,10204141608,3,102,302733.7905,2776719.424
C8147947,10208021551,3,102,304884.7585,2769759.662
CH112856,10204280940,3,102,308389.2972,2771993.118
CI105815,10211071327,2,102,305340.9893,2768909.537
CC142396,10212021325,3,102,302377.162,2776171.419
CH115010,10209020839,3,102,311139.7032,2772763.834
CG139592,10205280820,2,102,306611.6471,2774833.899
C7143607,10201142342,3,102,301904.668,2772502.197
C9119788,10211191915,3,102,301257.1015,2771392.733
C6127126,10209241429,3,102,300464.3649,2771323.313
CB130006,10212241750,3,102,307398.8881,2772179.697
CD127437,10210050805,2,102,301661.2932,2778021.319
CD123255,10203220830,2,102,302751.7425,2783632.563
C7152288,10212072150,2,102,302351.2337,2773216.766
C6127267,10210102310,2,102,300335.3741,2769041.381
C8143134,10212131040,3,102,304622.7623,2769465.984
CI128777,10206091310,3,102,305754.8329,2769941.56
CI128958,10207161449,3,102,306255.9218,2770912.83
CC135964,10203021830,2,102,301717.9648,2776757.912
CE112623,10209051220,2,102,306394.9786,2766039.85
CD123160,10207030745,2,102,299445.8626,2778178.796
CE112696,10208021555,2,102,307060.0776,2765811.145
CH113144,10205150630,2,102,311267.853,2771341.634
CD123362,10203291220,2,102,299659.0665,2780053.848
C7143075,10202072236,3,102,303329.6944,2771176.948
C7146431,10207161546,3,102,301935.5254,2772558.849
C8142208,10207150450,2,102,304571.435,2767976.411
CC140745,10211241455,2,102,301680.3293,2776858.274
CB133668,10212141510,2,102,305818.9881,2772176.286
C9119498,10206080955,2,102,301168.3687,2770353.597
CH115177,10210031704,3,102,311185.0719,2769962.077
CD121125,10205260300,1,102,305528.1218,2784775.837
C5126665,10206261830,2,102,300754.728,2772948.249
C7151209,10211100737,2,102,303612.3782,2773493.029
